Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion
LINEA DE PRODUCCION DE BOTELLONES DE 20,829661,TRANSPORTADOR DE BOTELLONES Y HUACALES,13355602,Inspeccion semanal Transp botellones,Estado general de las estructuras,si,CUMPLE,"17/5/2024, 13:38:17","0,0125",,,,,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,829661,TRANSPORTADOR DE BOTELLONES Y HUACALES,13355602,Inspeccion semanal Transp botellones,"Verifica Lubricación de Rodamientos, Sprokets y cadenas",si,CUMPLE,"17/5/2024, 13:38:52","0,0125",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Estado de cadenas (cardánicas ó tabletop, piñones, carretas)",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Estado de las cadenas de transmision reductores,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Ruido, vibración y temperatura en motorreductores",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Ajuste de chumaceras y estado de los ejes,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Fugas de aceite en reductores,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores, otros)",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Estado general de las estruccturas,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Lubricación de Rodamientos, Sprokets y cadenas",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Revision de volteadores de caja ,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Estado de las guías del cargue,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Flujo de agua en el pre-enjuague,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Flujo de agua y centrado de las boquillas en los enjuagues,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,"Ruido, vibración y calentamiento en las motobombas",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Estado de los insertos de las levas de descargue,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,"Ruido, vibración y calentamiento en el motor principal",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Estado de la polea de velocidad variable,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,"Estado de electroválvulas, termocuplas, trasmisores y sensores en general",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,"Fugas aceite, agua, aire, soda caústica y vapor",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Estado de las cadenas de transmisión,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Estado de los instrumentos de medición,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,"Estado de los sensores (espaldar izquierdo y derecho, clutch de cargue y descargue, mesa llena)",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,"Estado de tableros electricos (contactores, pulsadores, breakers, cables, pilotos, selectores)",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,"Lubricación en general, estado de pintura",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Estado del equipo dosificador de aditivo y PH,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Revision de chumacera y ejes,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Revision de cajas reductoras y nivel de aceite,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Revisin de cadenas porta canastas,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",51855901,CORONADORA,13337667,Inspeccion semanal coronadora,INSPECCIÓN SEMANAL CORONADORA,si,CUMPLE,"15/5/2024, 14:06:31","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,900063,COMPRESOR DE AIRE 30HP,13355620,Inspeccion semanal Compresor aire 30HP,INSPECCIONSEMANALCOMPRESOR DE AIRE 30HP,si,CUMPLE,"21/5/2024, 17:22:14","0,1",,,,,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,"Vericicar fugas de aire, agua o aceite en general",,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,"Estado de tableros electricos (contactores, pulsadores, breakers, cables, pilotos, selectores)",,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,Estado de tuberías y accesorios,,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,Verificar valvulas neumaticas y de llenado,,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,Estado de los sensores,,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,"revisar ruido, vibración o calentamiento en motores y bombas",,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,Revisar el correcto tapado de los botellones,,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,Estado de la estructuta (láminas y platinas inox),,,,"0,0111111111",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710214,LLENADORA DE BOTELLONES,13349718,Inspeccion semanal Llenadora Botellones,"Revisar estado de los transportadores en general (cadenas, chumacera, teflones, otros)",,,,"0,0111111111",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,"Fugas de aire, agua o aceite",,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,"Estado de tableros electricos (contactores, pulsadores, breakers, cables, pilotos, selectores)",,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,"Estado de tuberías, accesorios, mangueras y racores",,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,Estado de los instrumentos de medición,,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,Estado de los sensores,,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,"Ruido, vibración o calentamiento en motores y bombas",,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,Verificar sellado y dosificación,,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,Estado de la estructuta,,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,Revision del sistema de lubricacion,,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,Revision de bamda y poleas de sincronismo,,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,"Revision de transportador (cadena, piñones, carreta, otros)",,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,revision de correcto funcionamiento bomba de refrigeracion.,,,,"0,0076923077",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710215,LLENADORA DE BOLSAS LINEA 3,13355596,Inspeccion semanal Llenadora 6L,Revision de lamparas germicidas,,,,"0,0076923077",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revisar conjunto pick and place y fugas de aire,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,"Revisión tolva de tapas, cadena y cangilones",,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revision de Tablero de Control y potencia y sensores del sistema,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,revisar Carrilera o Canal Dosificador de Tapas,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,"Revisar Juego manejo de Estrellas y Guías de entrada, Centro y salida Capsuladora",,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revision del sistema de lubricacion,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revisar estado Motor y agitador Tolva de Tapas,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revisar Cabezales Magna Torque,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revisar Seguidores de Levas de pistónes y acoples de los cabezales Magna Torque,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,"Revision de Sistema de transmisión de cadenas del Sin fin, conjunto chumaceras y ejes",,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Verificar estado de Transmisiones de correas y poleas yRevision de Sistema de engrane arbol Central.,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revision de Motor principal y electro freno,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Verificar ruido vibración y calentamiento en el motor reductor elevador de tapas,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Verificar estado y funcionamiento de la transmision elevador de tapas,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revisar estado de estructura exterior elevador de tapas,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Estado de la tolva de tapas,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Revision de sensores de elevador de tapas,,,,"0,0055555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",530002,CAPSULADORA,13342589,Inspeccion semanal Capsuladora,Estado de la banda de elevador de tapas,,,,"0,0055555556",,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Verifique el estado de los instrumentos de medición,si,CUMPLE,"21/5/2024, 14:01:42","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Verificar instrumentos en rangos normales de Operación,si,CUMPLE,"21/5/2024, 14:02:04","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,"Verifique que no haya fugas de aceite, agua o aire",si,CUMPLE,"21/5/2024, 14:02:23","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,"Revise normalidad en ruido, vibración, amperaje y temperatura del motor",si,CUMPLE,"21/5/2024, 14:02:39","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Revise normalidad en vibración  o calentamiento de tapas o cuerpo del compresor,si,CUMPLE,"21/5/2024, 14:02:58","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Verifique el estado de poleas y correas,si,CUMPLE,"21/5/2024, 14:03:24","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Verifique el estado de tuberias y accesorios agua de refrigeracion,si,CUMPLE,"21/5/2024, 14:03:46","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,"Verifique el estado de los tableros eléctricos (contactores, pulsadores, breakers, selectores, pilotos, alarma, etc)",si,CUMPLE,"21/5/2024, 14:04:06","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Verifique el estado de los intercambiadores de calor,si,CUMPLE,"21/5/2024, 14:04:31","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Verifique el estado del tanque acumulador de aire comprimido,si,CUMPLE,"21/5/2024, 14:04:45","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,Revisar el nivel de aceite adecuado en el carter,si,CUMPLE,"21/5/2024, 14:04:56","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13342588,Inspeccion semanal Compresor aire vert,verificar iluminacion de cuartos auxiliares,si,CUMPLE,"21/5/2024, 14:05:06","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar Estado de los instrumentos de medición,si,CUMPLE,"21/5/2024, 17:25:03","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar nivel de agua adecuado,si,CUMPLE,"21/5/2024, 17:25:12","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,"Verificar fugas de agua, vapor o gas en tuberias accesorios y tanque",si,CUMPLE,"21/5/2024, 14:10:40","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,"Revisar Ruido, vibración o calentamiento en electrobomba y motor blower ",si,CUMPLE,"21/5/2024, 14:11:13","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,"Revisar Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores etc)",si,CUMPLE,"21/5/2024, 14:11:40","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar el estado de base de estructura,si,CUMPLE,"21/5/2024, 14:10:02","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar  el funcionamiento de la electrovalvula de agua. Y valvula moduladora de gas  ,si,CUMPLE,"21/5/2024, 14:11:49","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar el funcionamiento del control de nivel de tanques y electrodos,si,CUMPLE,"21/5/2024, 14:09:52","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar temperatura de motores,si,CUMPLE,"21/5/2024, 14:12:11","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar iluminacion cuarto de caldera ,si,CUMPLE,"21/5/2024, 14:11:20","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13333990,Inspección semanal Caldera PM,Verificar funcionaminamiento electrodo chispa y microswiche finales de carrera,si,CUMPLE,"21/5/2024, 14:11:27","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Estado de los instrumentos de medición,si,CUMPLE,"21/5/2024, 17:08:43","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,"Fugas de aceite, agua y combustible",si,CUMPLE,"21/5/2024, 17:08:55","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,"Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores etc)",si,CUMPLE,"21/5/2024, 17:09:17","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Estado de los calentadores,si,CUMPLE,"21/5/2024, 14:10:21","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Verificar nivel de aceite,si,CUMPLE,"21/5/2024, 14:10:28","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Estado de tuberías y accesorios,si,CUMPLE,"21/5/2024, 14:16:11","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Encender planta por 10 minutos,si,CUMPLE,"21/5/2024, 14:16:24","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Revisar buen funcionamiento baterias,si,CUMPLE,"21/5/2024, 14:16:37","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,"Estado del agua de refrigeración, ¿posee inhibidor o aditivo refrigerante? ",si,CUMPLE,"21/5/2024, 17:09:51","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Verificar correcta alimentación de ACPM al equipo,si,CUMPLE,"21/5/2024, 17:10:12","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,Revisar adecuada carga en batería,si,CUMPLE,"21/5/2024, 14:15:57","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13338364,Inspeccion semanal,"Antes de retirarse del area inspecciones que no hayan sintomas anormales, ruido, vibración, fugas , etc.",si,CUMPLE,"21/5/2024, 14:15:51","0,0083333333",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Ruido y vibración en extractores,si,CUMPLE,"21/5/2024, 10:54:04","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión unidad manejadora,si,CUMPLE,"21/5/2024, 10:54:11","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión unidad condensadora,si,CUMPLE,"21/5/2024, 10:54:16","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Estado general cortinas de refrigeración,si,CUMPLE,"21/5/2024, 10:54:25","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión UMA,si,CUMPLE,"21/5/2024, 10:54:30","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión UMA auxiliares,si,CUMPLE,"21/5/2024, 10:54:38","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión estado filtros manejadora de control,si,CUMPLE,"21/5/2024, 10:34:12","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Fuga en serpentines,si,CUMPLE,"21/5/2024, 10:34:22","0,0111111111",,,,,.,.,CUMPLE
